,date,temp_mean,HR_mean,nonext,cvd,resp,dow,pm10_mean.mean,holidays
2111,11/10/2005,10.83333333,60,127,57,14,Sunday,52.96689715,0
2112,12/10/2005,11.94444444,43.125,112,55,4,Monday,50.63452241,1
2113,13/10/2005,8.333333333,55.25,118,45,6,Tuesday,50.49648292,0
2114,14/10/2005,13.05555556,93.125,118,57,11,Wednesday,38.19877355,0
2115,15/10/2005,10,98,101,49,6,Thursday,18.78453962,0
2116,16/10/2005,4.722222222,69.625,119,54,5,Friday,25.30061778,0
2117,17/10/2005,3.611111111,60.5,94,30,10,Saturday,26.25882518,0
2118,18/10/2005,1.666666667,56.5,107,37,12,Sunday,30.72145006,0
2119,19/10/2005,0.555555556,42.75,113,51,6,Monday,23.76053767,0
2120,20/10/2005,7.5,78.75,109,56,7,Tuesday,34.73905635,0
2121,21/10/2005,8.333333333,84.625,108,44,10,Wednesday,42.58356197,0
2122,22/10/2005,14.16666667,77.125,126,40,8,Thursday,56.61903369,0
2123,23/10/2005,19.44444444,72.25,121,53,9,Friday,115.2915439,0
2124,24/10/2005,10.55555556,82.25,115,42,9,Saturday,23.78050136,0
2125,25/10/2005,9.444444444,62.625,121,57,10,Sunday,30.15610584,0
2126,26/10/2005,9.444444444,72,141,58,9,Monday,33.63049609,0
2127,27/10/2005,8.055555556,70.375,107,37,4,Tuesday,78.36671395,0
2128,28/10/2005,10.27777778,52.875,107,48,11,Wednesday,104.4843728,0
2129,29/10/2005,7.222222222,76.875,113,57,6,Thursday,23.04680235,0
2130,30/10/2005,7.222222222,77.375,151,60,12,Friday,17.38962254,0
2131,31/10/2005,6.666666667,63.125,110,44,10,Saturday,4.008434531,0
2132,01/11/2005,7.5,92.75,110,54,12,Sunday,30.63320884,0
2133,02/11/2005,8.888888889,79.25,88,32,6,Monday,12.31490409,1
2134,03/11/2005,2.777777778,98,125,61,13,Tuesday,15.63625761,0
2135,04/11/2005,1.944444444,77.5,122,54,9,Wednesday,6.354429348,0
2136,05/11/2005,0.277777778,68,121,53,6,Thursday,12.04086348,0
2137,06/11/2005,1.111111111,64.75,127,61,6,Friday,21.78203114,0
2138,07/11/2005,1.111111111,87.625,130,53,5,Saturday,21.08504674,0
2139,08/11/2005,3.333333333,79.75,110,44,6,Sunday,27.29272542,0
2140,09/11/2005,8.888888889,73.75,128,57,8,Monday,25.47024113,0
2141,10/11/2005,9.722222222,100,120,62,8,Tuesday,30.54929302,0
2142,11/11/2005,6.944444444,85.75,117,57,10,Wednesday,17.42962859,0
2143,12/11/2005,4.444444444,72.125,126,59,10,Thursday,NA,0
2144,13/11/2005,-0.833333333,68.25,97,44,9,Friday,20.82616114,0
2145,14/11/2005,-2.222222222,58.125,116,50,8,Saturday,18.90690323,0
2146,15/11/2005,-1.666666667,71.375,123,53,9,Sunday,20.3162059,1
2147,16/11/2005,2.5,79.5,106,43,5,Monday,26.35763179,0
2148,17/11/2005,3.611111111,76.375,118,56,11,Tuesday,35.85364407,0
2149,18/11/2005,3.888888889,78.625,98,42,5,Wednesday,21.87778361,0
2150,19/11/2005,4.722222222,84.875,113,54,7,Thursday,26.80287058,0
2151,20/11/2005,11.11111111,61.5,120,59,6,Friday,34.64322183,0
2152,21/11/2005,9.166666667,92.875,105,41,8,Saturday,13.92080422,0
2153,22/11/2005,5,94.125,113,54,8,Sunday,4.998385884,0
2154,23/11/2005,3.333333333,95.875,126,56,13,Monday,28.18283898,0
2155,24/11/2005,4.166666667,88.5,107,49,6,Tuesday,19.70465334,0
2156,25/11/2005,6.388888889,93.125,129,64,8,Wednesday,31.16088434,0
2157,26/11/2005,2.5,82.375,99,46,8,Thursday,11.80796789,0
2158,27/11/2005,-1.388888889,82.375,114,46,10,Friday,23.81936537,0
2159,28/11/2005,-1.111111111,86.75,108,42,12,Saturday,25.926763,0
2160,29/11/2005,1.666666667,77.625,100,46,7,Sunday,13.59509251,0
2161,30/11/2005,0.833333333,77.625,125,52,11,Monday,38.44609935,0
2162,01/12/2005,0,80.875,113,48,14,Tuesday,19.25460402,0
2163,02/12/2005,0.277777778,65.375,112,49,5,Wednesday,21.47883494,0
2164,03/12/2005,-2.222222222,72.125,108,45,15,Thursday,22.28755506,0
2165,04/12/2005,-3.611111111,69.25,121,50,9,Friday,49.38473336,0
2166,05/12/2005,-6.944444444,65.25,115,52,8,Saturday,26.26238702,0
2167,06/12/2005,-5,93.75,147,73,3,Sunday,16.97358614,0
2168,07/12/2005,-2.777777778,72.75,121,61,9,Monday,29.96761142,0
2169,08/12/2005,-3.055555556,82.25,127,51,13,Tuesday,31.46631966,0
2170,09/12/2005,-2.5,91.625,104,46,6,Wednesday,35.47296508,0
2171,10/12/2005,0,86.625,122,57,6,Thursday,40.92327183,0
2172,11/12/2005,0.555555556,82.25,135,63,8,Friday,25.79027678,0
2173,12/12/2005,0,81.25,139,65,9,Saturday,25.38012694,0
2174,13/12/2005,0,90.75,122,57,12,Sunday,19.39255025,0
2175,14/12/2005,-1.388888889,97,127,53,11,Monday,37.6958331,0
2176,15/12/2005,6.666666667,91,140,62,8,Tuesday,21.4118754,0
2177,16/12/2005,3.055555556,82.75,126,49,8,Wednesday,19.47338886,0
2178,17/12/2005,-0.833333333,72,124,48,11,Thursday,29.26787046,0
2179,18/12/2005,-1.111111111,80.5,120,53,4,Friday,23.77642299,0
2180,19/12/2005,-0.555555556,84.125,135,65,13,Saturday,25.28096758,0
2181,20/12/2005,-6.944444444,70.125,125,52,16,Sunday,25.6732947,0
2182,21/12/2005,-3.333333333,82.75,105,46,6,Monday,39.73127433,0
2183,22/12/2005,0.555555556,85.5,131,53,10,Tuesday,37.75197985,0
2184,23/12/2005,-5.833333333,66.5,102,50,4,Wednesday,46.06820181,0
2185,24/12/2005,-12.22222222,61.125,100,55,3,Thursday,24.41170294,0
2186,25/12/2005,-7.777777778,55.875,102,46,8,Friday,60.40924895,1
2187,26/12/2005,-9.722222222,47.75,104,48,9,Saturday,27.78099272,0
2188,27/12/2005,-0.833333333,69.625,147,68,8,Sunday,24.18411125,0
2189,28/12/2005,3.611111111,87.5,117,58,11,Monday,21.40694834,0
2190,29/12/2005,5.277777778,99.5,131,64,14,Tuesday,28.22021803,0
2191,30/12/2005,7.5,97.75,106,45,8,Wednesday,28.24222133,0
2192,31/12/2005,-3.333333333,79.375,107,53,9,Thursday,29.23623973,0
2193,01/01/2006,-10,72,118,60,6,Friday,19.37951302,1
2194,02/01/2006,-3.888888889,87.375,119,54,15,Saturday,10.66026699,0
2195,03/01/2006,4.722222222,97,125,53,10,Sunday,14.59637811,0
2196,04/01/2006,3.611111111,96.5,125,60,9,Monday,2.322461153,0
2197,05/01/2006,-2.5,82.5,133,59,6,Tuesday,12.9759029,0
2198,06/01/2006,-5.833333333,86.5,100,40,10,Wednesday,35.05800166,0
2199,07/01/2006,-4.166666667,85.75,118,44,9,Thursday,22.29545806,0
2200,08/01/2006,-5.833333333,67.5,133,53,5,Friday,15.11620791,0
2201,09/01/2006,-4.166666667,82,130,52,10,Saturday,4.136796151,0
2202,10/01/2006,-4.166666667,83.625,145,60,14,Sunday,1.175218839,0
2203,11/01/2006,-3.055555556,80.5,141,63,13,Monday,7.68947244,0
2204,12/01/2006,-0.833333333,96,128,59,11,Tuesday,25.15324953,0
2205,13/01/2006,-2.5,87.5,105,56,6,Wednesday,23.10471045,0
2206,14/01/2006,-5.833333333,88.125,120,47,13,Thursday,5.630582092,0
2207,15/01/2006,-7.777777778,86.875,128,59,12,Friday,24.62075794,0
2208,16/01/2006,-5.555555556,84.75,124,43,4,Saturday,18.55751887,0
2209,17/01/2006,-6.388888889,70.75,112,53,6,Sunday,15.09159377,0
2210,18/01/2006,-7.777777778,71.75,133,58,12,Monday,36.30580268,0
2211,19/01/2006,-7.5,57.875,127,51,14,Tuesday,50.64305978,0
2212,20/01/2006,-2.777777778,86.125,100,40,10,Wednesday,34.54143376,0
2213,21/01/2006,1.944444444,97.5,115,49,12,Thursday,12.08680463,0
2214,22/01/2006,1.111111111,78.25,113,49,12,Friday,17.54321312,0
2215,23/01/2006,2.5,82.5,111,52,12,Saturday,13.13073793,0
2216,24/01/2006,-1.944444444,64,121,58,6,Sunday,19.1442173,0
2217,25/01/2006,-5,63.25,118,45,11,Monday,31.56052963,0
2218,26/01/2006,-1.111111111,73.5,114,45,13,Tuesday,45.56263456,0
2219,27/01/2006,-0.277777778,78.375,124,56,7,Wednesday,24.54486884,0
2220,28/01/2006,-0.833333333,70.25,113,47,6,Thursday,29.5908322,0
2221,29/01/2006,-9.166666667,54.5,115,49,6,Friday,12.65614375,0
2222,30/01/2006,-3.611111111,45.5,100,42,9,Saturday,34.61811001,0
2223,31/01/2006,3.611111111,68.75,111,43,7,Sunday,22.01316289,0
2224,01/02/2006,-0.833333333,71.75,119,59,7,Monday,6.638702613,0
2225,02/02/2006,-1.944444444,56.625,117,51,6,Tuesday,12.43337571,0
2226,03/02/2006,1.944444444,67.25,118,63,9,Wednesday,57.16728224,0
2227,04/02/2006,3.333333333,56,98,42,5,Thursday,89.63057356,0
2228,05/02/2006,2.5,81.25,119,45,16,Friday,67.64742493,0
2229,06/02/2006,-1.666666667,76.125,114,53,12,Saturday,12.92561767,0
2230,07/02/2006,0,87.5,118,47,11,Sunday,19.77659275,0
2231,08/02/2006,-1.111111111,75.25,124,53,13,Monday,4.749454395,0
2232,09/02/2006,0.277777778,88.625,122,60,8,Tuesday,33.67344784,0
2233,10/02/2006,1.666666667,85.375,111,51,6,Wednesday,13.39349847,0
2234,11/02/2006,0,83.875,113,46,8,Thursday,9.828216275,0
2235,12/02/2006,-1.666666667,90.125,117,56,9,Friday,20.86938331,0
2236,13/02/2006,-1.944444444,86.5,136,63,15,Saturday,4.017454331,0
2237,14/02/2006,-2.777777778,80.25,124,49,11,Sunday,8.747625041,0
2238,15/02/2006,-4.166666667,69.5,120,53,9,Monday,22.82377397,0
2239,16/02/2006,-3.611111111,62.75,127,59,13,Tuesday,8.091640241,0
2240,17/02/2006,-11.94444444,56.625,144,68,8,Wednesday,25.16241475,0
2241,18/02/2006,-13.61111111,68.875,111,56,8,Thursday,27.14673001,0
2242,19/02/2006,-9.444444444,78,112,60,6,Friday,59.68255397,0
2243,20/02/2006,-3.611111111,82,147,68,13,Saturday,37.8516653,0
2244,21/02/2006,-1.666666667,93.625,142,52,21,Sunday,9.501758177,0
2245,22/02/2006,-5.555555556,88.375,117,47,7,Monday,11.93641723,0
2246,23/02/2006,-11.11111111,74.875,127,58,10,Tuesday,30.03859146,0
2247,24/02/2006,-15,72.5,119,62,7,Wednesday,39.85461059,0
2248,25/02/2006,-12.22222222,81.375,117,51,7,Thursday,30.38170851,0
2249,26/02/2006,-5.555555556,67.625,129,70,11,Friday,9.722704908,0
2250,27/02/2006,-7.222222222,71.625,129,48,12,Saturday,45.81117732,0
2251,28/02/2006,-6.666666667,70.125,131,58,8,Sunday,37.78829934,1
2252,01/03/2006,1.388888889,80.25,132,74,9,Monday,33.31819795,1
2253,02/03/2006,3.611111111,94.375,143,57,12,Tuesday,51.89707467,0
2254,03/03/2006,3.611111111,77.5,130,68,12,Wednesday,20.34967292,0
2255,04/03/2006,1.388888889,83.75,140,57,17,Thursday,13.90829306,0
2256,05/03/2006,1.388888889,53,112,50,10,Friday,22.69108725,0
2257,06/03/2006,2.222222222,72.875,128,47,6,Saturday,13.40626836,0
2258,07/03/2006,1.111111111,84.75,115,45,21,Sunday,20.43409495,0
2259,08/03/2006,3.333333333,67.375,116,47,10,Monday,23.18089814,0
2260,09/03/2006,2.5,73.625,137,65,7,Tuesday,19.4227455,0
2261,10/03/2006,0.277777778,85.375,154,68,13,Wednesday,15.92746392,0
2262,11/03/2006,-3.333333333,86.125,138,65,14,Thursday,28.50762099,0
2263,12/03/2006,-5.555555556,58.25,140,61,14,Friday,41.59118189,0
2264,13/03/2006,-8.333333333,54.625,140,71,13,Saturday,36.5853926,0
2265,14/03/2006,-9.722222222,53.125,146,63,17,Sunday,25.08837869,0
2266,15/03/2006,-0.833333333,55,144,71,14,Monday,78.59816738,0
2267,16/03/2006,3.055555556,82.25,154,67,9,Tuesday,17.72426682,0
2268,17/03/2006,-5.833333333,56.75,145,60,12,Wednesday,19.77969156,0
2269,18/03/2006,-5,60.125,146,66,15,Thursday,10.07527957,0
2270,19/03/2006,-1.388888889,96,133,52,13,Friday,29.09836965,0
2271,20/03/2006,1.666666667,87.375,137,54,14,Saturday,40.64066314,0
2272,21/03/2006,1.666666667,88,130,61,13,Sunday,42.06488957,0
2273,22/03/2006,1.666666667,93,135,50,18,Monday,20.55839523,0
2274,23/03/2006,4.166666667,95.625,134,67,18,Tuesday,21.07330089,0
2275,24/03/2006,3.333333333,98.25,149,60,11,Wednesday,27.06922566,0
2276,25/03/2006,4.444444444,95.875,167,78,14,Thursday,30.60090254,0
2277,26/03/2006,3.888888889,96.25,152,73,17,Friday,32.7997183,0
2278,27/03/2006,3.055555556,96.25,129,53,11,Saturday,13.12284131,0
2279,28/03/2006,5.277777778,60.25,129,57,19,Sunday,5.2469888,0
2280,29/03/2006,10,59,155,73,11,Monday,34.23398011,0
2281,30/03/2006,10,70.875,145,64,21,Tuesday,35.73438575,0
2282,31/03/2006,6.666666667,94.25,143,53,16,Wednesday,25.87221608,0
2283,01/04/2006,-0.555555556,93.125,137,65,8,Thursday,12.01451366,0
2284,02/04/2006,-0.555555556,60.875,140,68,13,Friday,35.68709662,0
2285,03/04/2006,0.833333333,65.625,137,60,15,Saturday,19.35618,0
2286,04/04/2006,-0.277777778,76.5,120,58,11,Sunday,27.32486747,0
2287,05/04/2006,2.5,76.5,152,74,23,Monday,26.83421387,0
2288,06/04/2006,4.444444444,63.5,143,69,14,Tuesday,28.76432253,0
2289,07/04/2006,8.611111111,66.875,126,55,11,Wednesday,57.69737544,0
2290,08/04/2006,13.05555556,85.125,135,57,9,Thursday,40.2516727,0
2291,09/04/2006,9.166666667,56.875,136,53,17,Friday,29.64100362,0
2292,10/04/2006,7.777777778,61.375,113,56,8,Saturday,21.32545081,0
2293,11/04/2006,6.388888889,77.5,124,50,18,Sunday,9.738529969,0
2294,12/04/2006,5,73.375,136,62,16,Monday,9.551341283,0
2295,13/04/2006,4.166666667,61.125,125,45,20,Tuesday,31.65181987,0
2296,14/04/2006,6.944444444,96.875,114,54,10,Wednesday,35.8574192,1
2297,15/04/2006,6.388888889,96.125,115,51,13,Thursday,17.28074367,0
2298,16/04/2006,3.333333333,92.875,131,47,17,Friday,18.76020316,1
2299,17/04/2006,6.388888889,58.625,114,46,15,Saturday,31.74736471,0
2300,18/04/2006,10.27777778,64.5,137,59,9,Sunday,22.79818781,0
2301,19/04/2006,10.55555556,95.75,127,50,14,Monday,32.40427561,0
2302,20/04/2006,3.333333333,70.375,111,46,13,Tuesday,22.67692458,0
2303,21/04/2006,5.555555556,36,99,42,8,Wednesday,38.18283537,1
2304,22/04/2006,8.888888889,35.875,136,53,15,Thursday,58.14379495,0
2305,23/04/2006,11.38888889,44.75,137,68,12,Friday,58.20881295,0
2306,24/04/2006,18.05555556,57.375,128,51,14,Saturday,94.81918228,0
2307,25/04/2006,10,70.75,106,41,13,Sunday,19.96765894,0
2308,26/04/2006,4.444444444,70,133,51,19,Monday,13.18026638,0
2309,27/04/2006,9.722222222,56.75,104,53,7,Tuesday,61.63959087,0
2310,28/04/2006,18.05555556,67.375,131,54,12,Wednesday,35.63297404,0
2311,29/04/2006,11.38888889,91.875,95,42,5,Thursday,43.23998535,0
2312,30/04/2006,13.88888889,54.25,136,50,14,Friday,37.21443462,0
2313,01/05/2006,15,53.625,128,62,7,Saturday,35.35427333,1
2314,02/05/2006,16.11111111,90.25,125,55,12,Sunday,25.75179126,0
2315,03/05/2006,16.38888889,94.125,101,45,6,Monday,26.21638547,0
2316,04/05/2006,15.83333333,89.125,123,50,14,Tuesday,28.81033961,0
2317,05/05/2006,16.11111111,85.625,100,48,8,Wednesday,48.22091395,0
2318,06/05/2006,16.94444444,49.5,101,44,10,Thursday,66.1520077,0
2319,07/05/2006,19.16666667,41.875,119,53,9,Friday,60.50133038,0
2320,08/05/2006,22.5,41.375,99,41,8,Saturday,51.73582597,0
2321,09/05/2006,23.61111111,48.625,120,48,12,Sunday,53.68236614,0
2322,10/05/2006,23.88888889,62.375,126,53,14,Monday,66.68936278,0
2323,11/05/2006,17.5,56.625,113,50,9,Tuesday,32.21030214,0
2324,12/05/2006,16.94444444,58.75,130,56,9,Wednesday,45.15415657,0
2325,13/05/2006,9.166666667,53,125,55,10,Thursday,24.51345208,0
2326,14/05/2006,16.11111111,48.125,112,44,8,Friday,46.49220258,0
2327,15/05/2006,16.66666667,38.75,102,42,5,Saturday,68.01043594,0
2328,16/05/2006,13.33333333,50.25,89,44,7,Sunday,39.17711424,0
2329,17/05/2006,11.11111111,52.375,118,59,8,Monday,25.06696159,0
2330,18/05/2006,12.5,81.625,106,41,5,Tuesday,45.55332601,0
2331,19/05/2006,9.722222222,65.875,135,50,8,Wednesday,25.39678905,0
2332,20/05/2006,10.27777778,50.5,119,55,6,Thursday,56.06464916,0
2333,21/05/2006,13.33333333,46.375,124,56,15,Friday,52.56465125,0
2334,22/05/2006,15.83333333,86,102,44,8,Saturday,37.63183795,0
2335,23/05/2006,17.5,90.625,111,57,10,Sunday,9.466291775,0
2336,24/05/2006,15.55555556,74.375,117,52,8,Monday,28.35722719,0
2337,25/05/2006,14.72222222,62.25,113,56,9,Tuesday,28.97652763,0
2338,26/05/2006,16.38888889,49.5,105,42,9,Wednesday,49.36819909,0
2339,27/05/2006,18.33333333,43.5,125,56,5,Thursday,101.3666169,0
2340,28/05/2006,13.88888889,94.5,104,41,5,Friday,87.04925622,0
2341,29/05/2006,10.55555556,70.625,100,41,7,Saturday,10.42826102,0
2342,30/05/2006,14.72222222,95.875,117,64,5,Sunday,22.45174256,0
2343,31/05/2006,11.94444444,65.25,124,62,5,Monday,12.96324266,0
2344,01/06/2006,10.55555556,65.875,110,46,11,Tuesday,20.54537311,0
2345,02/06/2006,12.5,87.75,102,47,9,Wednesday,21.56895154,0
2346,03/06/2006,10.27777778,78,120,47,10,Thursday,26.04702064,0
2347,04/06/2006,9.722222222,98.125,129,61,4,Friday,14.08004961,0
2348,05/06/2006,14.72222222,54.5,117,42,12,Saturday,12.81038893,0
2349,06/06/2006,16.11111111,62.125,129,65,8,Sunday,32.18348123,0
2350,07/06/2006,17.77777778,93.875,116,54,8,Monday,30.69399384,0
2351,08/06/2006,22.22222222,88,115,55,5,Tuesday,19.69877257,0
2352,09/06/2006,21.66666667,59.5,110,51,6,Wednesday,33.50488473,0
2353,10/06/2006,20.27777778,68.875,119,57,10,Thursday,62.5146479,0
2354,11/06/2006,20,76.75,117,48,12,Friday,35.5509762,0
2355,12/06/2006,19.44444444,66.75,107,51,11,Saturday,40.37266643,0
2356,13/06/2006,21.38888889,73.75,131,57,7,Sunday,51.5634293,0
2357,14/06/2006,22.22222222,55.875,125,58,9,Monday,42.53786412,0
2358,15/06/2006,16.94444444,70,100,43,13,Tuesday,32.5083281,1
2359,16/06/2006,17.5,61,108,42,5,Wednesday,NA,0
2360,17/06/2006,25.83333333,76.375,116,51,12,Thursday,61.40334322,0
2361,18/06/2006,20.83333333,85.875,108,43,10,Friday,32.48510645,0
2362,19/06/2006,21.38888889,90.625,111,45,9,Saturday,27.46733249,0
2363,20/06/2006,20.83333333,78.625,111,46,8,Sunday,17.50856341,0
2364,21/06/2006,21.38888889,75.25,110,49,5,Monday,29.59459275,0
2365,22/06/2006,22.22222222,66.75,116,55,8,Tuesday,46.5376567,0
2366,23/06/2006,21.94444444,67.5,119,64,7,Wednesday,58.57196002,0
2367,24/06/2006,25.83333333,76.625,121,45,6,Thursday,52.10435802,0
2368,25/06/2006,21.94444444,55.125,110,47,6,Friday,33.68019293,0
2369,26/06/2006,21.38888889,79.5,106,40,9,Saturday,34.67208035,0
2370,27/06/2006,23.61111111,63.25,98,39,8,Sunday,26.68712918,0
2371,28/06/2006,18.61111111,71.125,114,47,8,Monday,18.65795581,0
2372,29/06/2006,18.05555556,72.125,101,46,4,Tuesday,23.60104717,0
2373,30/06/2006,17.77777778,85.875,79,35,5,Wednesday,33.12471741,0
2374,01/07/2006,20.27777778,82.25,99,42,10,Thursday,35.48962189,0
2375,02/07/2006,22.77777778,88.5,127,53,9,Friday,NA,0
2376,03/07/2006,26.11111111,71.875,111,53,7,Saturday,NA,0
2377,04/07/2006,27.5,61.75,121,55,5,Sunday,69.53866992,0
2378,05/07/2006,27.22222222,69.125,125,51,12,Monday,NA,0
2379,06/07/2006,23.05555556,73.125,117,55,4,Tuesday,23.97411443,0
2380,07/07/2006,23.88888889,85.875,107,48,7,Wednesday,30.45538431,0
2381,08/07/2006,26.38888889,72.25,119,49,11,Thursday,46.48429301,0
2382,09/07/2006,27.22222222,70.125,113,55,7,Friday,NA,1
2383,10/07/2006,25.83333333,74.375,107,49,7,Saturday,24.51598773,0
2384,11/07/2006,23.05555556,75.625,86,38,7,Sunday,28.4306388,0
2385,12/07/2006,22.22222222,59.625,103,46,9,Monday,29.44456171,0
2386,13/07/2006,21.66666667,84.625,124,51,6,Tuesday,39.34559718,0
2387,14/07/2006,21.11111111,66.625,100,46,5,Wednesday,NA,0
2388,15/07/2006,20.83333333,63,103,41,10,Thursday,14.38401743,0
2389,16/07/2006,22.5,68.625,114,50,14,Friday,41.9480475,0
2390,17/07/2006,23.61111111,79.875,108,43,12,Saturday,54.93819708,0
2391,18/07/2006,26.11111111,98.875,119,54,9,Sunday,39.22283403,0
2392,19/07/2006,24.44444444,63.75,103,39,12,Monday,42.19478365,0
2393,20/07/2006,21.94444444,64.875,120,43,10,Tuesday,32.19084922,0
2394,21/07/2006,20.55555556,63.75,93,44,2,Wednesday,23.87838517,0
2395,22/07/2006,18.88888889,60.875,110,45,7,Thursday,18.94310478,0
2396,23/07/2006,22.5,73.125,132,56,3,Friday,51.8890125,0
2397,24/07/2006,25.27777778,79.75,129,48,8,Saturday,46.65191816,0
2398,25/07/2006,26.38888889,74.75,128,46,16,Sunday,30.83311168,0
2399,26/07/2006,24.44444444,68.75,104,36,6,Monday,32.04584257,0
2400,27/07/2006,25.83333333,79.375,110,44,6,Tuesday,60.87296542,0
2401,28/07/2006,24.72222222,66.75,112,39,5,Wednesday,45.8417278,0
2402,29/07/2006,22.22222222,67.625,106,50,10,Thursday,28.86044077,0
2403,30/07/2006,20.83333333,64,122,50,10,Friday,32.73633424,0
2404,31/07/2006,22.22222222,77,104,42,7,Saturday,40.87953569,0
2405,01/08/2006,24.16666667,60.375,123,43,13,Sunday,21.43456195,0
2406,02/08/2006,20.27777778,62.75,121,56,6,Monday,37.52821206,0
2407,03/08/2006,21.38888889,62.375,104,42,11,Tuesday,37.43869227,0
2408,04/08/2006,17.5,58.625,90,42,6,Wednesday,33.41415755,0
2409,05/08/2006,17.22222222,78.625,94,33,15,Thursday,38.35191135,0
2410,06/08/2006,18.88888889,61.125,103,43,9,Friday,27.1735761,0
2411,07/08/2006,18.33333333,76.875,107,47,6,Saturday,21.31304844,0
2412,08/08/2006,20.27777778,68.625,121,42,6,Sunday,32.9264608,0
2413,09/08/2006,20,85.5,109,49,8,Monday,50.32491736,0
2414,10/08/2006,25,75.5,119,45,11,Tuesday,62.80638455,0
2415,11/08/2006,24.72222222,74.75,99,41,5,Wednesday,79.47539071,0
2416,12/08/2006,24.44444444,90.375,109,48,4,Thursday,54.29392638,0
2417,13/08/2006,25,79.75,102,48,4,Friday,66.24199105,0
2418,14/08/2006,25,67.125,112,47,3,Saturday,78.7922211,0
2419,15/08/2006,23.33333333,96.875,136,61,5,Sunday,47.61389717,0
2420,16/08/2006,24.44444444,80.5,128,50,9,Monday,35.9988152,0
2421,17/08/2006,23.88888889,84.875,113,53,6,Tuesday,41.5076652,0
2422,18/08/2006,24.72222222,73.875,112,52,5,Wednesday,46.6025023,0
2423,19/08/2006,25.55555556,89.375,107,44,2,Thursday,52.46399401,0
2424,20/08/2006,21.94444444,75.625,107,50,8,Friday,22.96711573,0
2425,21/08/2006,21.94444444,71.5,105,44,9,Saturday,15.00191769,0
2426,22/08/2006,21.11111111,73.125,99,41,10,Sunday,21.56630914,0
2427,23/08/2006,26.66666667,87.625,117,52,7,Monday,57.5642557,0
2428,24/08/2006,25,65.875,132,55,18,Tuesday,39.49286342,0
2429,25/08/2006,26.11111111,81.125,106,47,5,Wednesday,47.10932053,0
2430,26/08/2006,28.88888889,67,117,42,11,Thursday,61.64505931,0
2431,27/08/2006,27.5,74.5,126,56,12,Friday,80.61899075,0
2432,28/08/2006,22.22222222,70.375,118,52,5,Saturday,13.38495285,0
2433,29/08/2006,21.66666667,92.875,99,34,13,Sunday,26.18204911,0
2434,30/08/2006,26.11111111,83.375,112,46,9,Monday,69.0174549,0
2435,31/08/2006,17.77777778,67.375,120,57,9,Tuesday,15.07922514,0
2436,01/09/2006,18.05555556,69.25,88,26,4,Wednesday,26.62032714,0
2437,02/09/2006,19.44444444,95.25,109,45,5,Thursday,31.30062335,0
2438,03/09/2006,18.88888889,79.375,91,39,8,Friday,27.14433983,0
